ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,Totals
0.0,0.0,0.0,0.0007410151908114116,0.0,0.0,0.004816598740274175,0.0,2.6457725947521866,0.08264462809917356,2699
0.0,0.0,0.0,0.001314060446780552,0.0,0.0,0.00788436268068331,0.0,0.31464737793851716,0.06896551724137931,761
0.0,0.0,0.0014124293785310734,0.0014124293785310734,0.0,0.0014124293785310734,0.007062146892655367,0.0,0.26666666666666666,0.2916666666666667,708
0.0,0.0,0.0015527950310559005,0.003105590062111801,0.0,0.0,0.020186335403726708,0.0,0.3939393939393939,0.358974358974359,644
0.0,0.0,0.0,0.0015384615384615385,0.0,0.0,0.006153846153846154,0.0,0.09284332688588008,0.0625,650
0.0010438413361169101,0.0,0.0,0.0020876826722338203,0.0,0.0,0.008350730688935281,0.0,0.4020442930153322,0.08050847457627118,958
0.0,0.0,0.0,0.0017825311942959,0.0,0.0053475935828877,0.00267379679144385,0.0017825311942959,1.1480637813211845,0.14285714285714285,1122
0.0014326647564469914,0.0,0.0,0.0014326647564469914,0.0,0.0014326647564469914,0.0014326647564469914,0.0,0.6517150395778364,0.19838056680161945,698
0.0,0.0,0.002185792349726776,0.002185792349726776,0.0,0.0,0.015300546448087432,0.001092896174863388,1.1939058171745152,0.08352668213457076,915
0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.0,0.2634730538922156,0.08522727272727272,931
0.0011001100110011,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0011001100110011,0.013201320132013201,0.0,0.23657718120805368,0.3404255319148936,909
0.0,0.0,0.0010070493454179255,0.002014098690835851,0.0,0.0,0.0,0.0,0.7177033492822966,0.12333333333333334,993
0.0,0.0,0.0013679890560875513,0.0013679890560875513,0.0,0.0,0.0027359781121751026,0.0,0.2722117202268431,0.14583333333333334,731
0.0,0.0,0.0,0.001774622892635315,0.0,0.0,0.008873114463176575,0.0,0.9354838709677419,0.022988505747126436,1127
0.0,0.0,0.0,0.0022701475595913734,0.0,0.0,0.0011350737797956867,0.0,0.46361746361746364,0.15695067264573992,881
0.0,0.0,0.0019157088122605363,0.009578544061302681,0.0,0.0,0.019157088122605363,0.0,2.845360824742268,0.15579710144927536,522
0.0005376344086021505,0.0,0.0016129032258064516,0.0005376344086021505,0.0,0.0,0.0,0.0,0.3072100313479624,0.10459183673469388,1860
0.0,0.0,0.0,0.00048496605237633366,0.0,0.001454898157129001,0.0009699321047526673,0.004364694471387003,0.45110410094637227,0.1853146853146853,2062
0.0,0.0,0.0,0.0013440860215053765,0.0,0.0,0.009408602150537635,0.0006720430107526882,0.30116959064327486,0.11974110032362459,1488
0.0,0.0,0.0,0.0015220700152207,0.0,0.0,0.0106544901065449,0.0,0.8407079646017699,0.028070175438596492,657
0.0,0.0,0.007575757575757576,0.015151515151515152,0.0,0.0,0.0,0.0,0.07407407407407407,1.0,132
0.0,0.0,0.001272264631043257,0.002544529262086514,0.0,0.0,0.021628498727735368,0.0,1.0277777777777777,0.0990990990990991,786
0.0,0.0,0.0007451564828614009,0.0007451564828614009,0.0,0.0,0.0,0.0007451564828614009,0.9406919275123559,0.14535901926444833,1342
0.031746031746031744,0.007936507936507936,0.007936507936507936,0.0,0.015873015873015872,0.015873015873015872,0.05555555555555555,0.007936507936507936,,,126
0.0,0.0,0.003816793893129771,0.003816793893129771,0.0,0.003816793893129771,0.011450381679389313,0.0,0.21333333333333335,0.75,524
0.0,0.0,0.003048780487804878,0.003048780487804878,0.0,0.0,0.006097560975609756,0.0,0.3915211970074813,0.21019108280254778,656
0.0,0.0,0.0,0.0030581039755351682,0.0,0.0,0.03058103975535168,0.00764525993883792,0.2099737532808399,0.0625,654
0.0,0.0,0.0009276437847866419,0.0018552875695732839,0.0,0.0,0.0037105751391465678,0.0009276437847866419,0.5844594594594594,0.06069364161849711,1078
0.0005497526113249038,0.0,0.0,0.0010995052226498076,0.0,0.0021990104452996153,0.01154480483782298,0.0005497526113249038,0.33954276037256564,0.23940149625935161,1819
0.00101010101010101,0.0,0.0,0.00202020202020202,0.0,0.0,0.015151515151515152,0.0,0.5025466893039049,0.08445945945945946,990
0.0,0.0012919896640826874,0.002583979328165375,0.002583979328165375,0.0,0.0,0.0,0.0,0.4740566037735849,0.15422885572139303,774
0.0,0.0,0.001303780964797914,0.001303780964797914,0.0,0.0,0.009126466753585397,0.0,2.066225165562914,0.0405982905982906,1534
0.0,0.0,0.0014689680499449136,0.0003672420124862284,0.0,0.001836210062431142,0.0022034520749173708,0.004039662137348513,1.646744930629669,0.03629293583927414,2723
0.0,0.0,0.00516795865633075,0.002583979328165375,0.0,0.00516795865633075,0.01808785529715762,0.002583979328165375,0.11510791366906475,0.125,387
0.0,0.0,0.0,0.0021645021645021645,0.0,0.0,0.0,0.0,0.31329113924050633,0.2222222222222222,462
0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.010526315789473684,0.0,0.14004914004914004,0.3508771929824561,570
0.0006116207951070336,0.0,0.0006116207951070336,0.0012232415902140672,0.0,0.0,0.0006116207951070336,0.0,0.7028639618138425,0.07640067911714771,1635
0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.34935897435897434,0.1559633027522936,471
0.0,0.0013440860215053765,0.002688172043010753,0.002688172043010753,0.0,0.01478494623655914,0.002688172043010753,0.0,0.48509485094850946,0.18994413407821228,744
0.0,0.0,0.0015479876160990713,0.0030959752321981426,0.0,0.0,0.0015479876160990713,0.0,0.14285714285714285,0.1323529411764706,646
0.0011556240369799693,0.0,0.0,0.0003852080123266564,0.0,0.0,0.0,0.0,0.9838449111470113,0.05582922824302135,2596
0.0,0.0,0.0,0.003883495145631068,0.0,0.0,0.005825242718446602,0.0,0.6104417670682731,0.17763157894736842,515
0.0,0.0,0.00411522633744856,0.0013717421124828531,0.0,0.00411522633744856,0.02194787379972565,0.0,0.5907928388746803,0.20346320346320346,729
0.0,0.0,0.0,0.0019880715705765406,0.0,0.005964214711729622,0.02186878727634195,0.0019880715705765406,0.28774928774928776,0.1782178217821782,503
0.0,0.0016680567139282735,0.007506255212677231,0.0016680567139282735,0.0,0.0,0.0,0.007506255212677231,0.7014388489208633,0.33076923076923076,1199
0.04780876494023904,0.0,0.0,0.03187250996015936,0.0,0.0,0.0,0.0,0.027586206896551724,3.0,251
0.0006583278472679394,0.0,0.0,0.004608294930875576,0.0,0.0,0.01119157340355497,0.0,0.660427807486631,0.12550607287449392,1519
0.0,0.0,0.0,0.00477815699658703,0.0,0.0006825938566552901,0.020477815699658702,0.0013651877133105802,0.44314185228604924,0.1349206349206349,1465
0.0,0.0,0.0,0.012578616352201259,0.0,0.006289308176100629,0.031446540880503145,0.012578616352201259,0.35135135135135137,1.4615384615384615,159
0.0,0.0,0.0,0.0012285012285012285,0.0,0.0,0.004914004914004914,0.0,1.4166666666666667,0.05429864253393665,814
0.0,0.0,0.0027624309392265192,0.0013812154696132596,0.0,0.0,0.011049723756906077,0.0,0.49160671462829736,0.25853658536585367,724
0.0,0.0,0.0,0.0011750881316098707,0.0,0.0,0.005875440658049354,0.0,0.7136465324384788,0.08463949843260188,851
0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.0,0.0,0.011666666666666667,0.0,0.10256410256410256,0.38636363636363635,600
0.0,0.0,0.0,0.0004478280340349306,0.0,0.0004478280340349306,0.0,0.0,1.0993975903614457,0.06666666666666667,2233
0.0,0.0,0.0,0.0018050541516245488,0.0,0.0,0.01263537906137184,0.0036101083032490976,0.4984984984984985,0.07228915662650602,554
0.017391304347826087,0.0,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.008695652173913044,0.18571428571428572,0.3076923076923077,115
0.0,0.0,0.001557632398753894,0.001557632398753894,0.0,0.000778816199376947,0.006230529595015576,0.0,0.2800453514739229,0.2145748987854251,1284
0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.002105263157894737,0.0,0.22381635581061693,0.3525641025641026,950
0.0005558643690939411,0.0,0.0022234574763757642,0.0011117287381878821,0.0,0.0,0.0,0.0005558643690939411,1.2895522388059701,0.06712962962962964,1799
0.0,0.0,0.0,0.0015936254980079682,0.0,0.0007968127490039841,0.0015936254980079682,0.0,0.017035775127768313,1.25,1255
0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.004424778761061947,0.0,0.38324420677361853,0.27906976744186046,904
0.0,0.0,0.0,0.0008136696501220504,0.0,0.0008136696501220504,0.0032546786004882017,0.0008136696501220504,0.2505307855626327,0.0423728813559322,1229
0.0,0.0,0.0026219192448872575,0.001048767697954903,0.0,0.0005243838489774515,0.0005243838489774515,0.001048767697954903,0.8553240740740741,0.11231393775372124,1907
0.0,0.0,0.0,0.0005387931034482759,0.0,0.003771551724137931,0.0021551724137931034,0.0021551724137931034,0.2911764705882353,0.12626262626262627,1856
0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,4.56,0.21052631578947367,216
0.0031746031746031746,0.0,0.0,0.0031746031746031746,0.0031746031746031746,0.0015873015873015873,0.0,0.0015873015873015873,0.38870431893687707,0.1111111111111111,630
0.0,0.0,0.0011350737797956867,0.0022701475595913734,0.0,0.0,0.0011350737797956867,0.0022701475595913734,0.42086956521739133,0.0743801652892562,881
0.0010395010395010396,0.0,0.0,0.0010395010395010396,0.0,0.0,0.002079002079002079,0.0,0.7167019027484144,0.1415929203539823,962
0.007462686567164179,0.0,0.0024875621890547263,0.0024875621890547263,0.004975124378109453,0.0,0.0,0.0,0.7378048780487805,0.06611570247933884,402
0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.19696969696969696,0.5769230769230769,232
0.0,0.0,0.0008764241893076249,0.0008764241893076249,0.0,0.0,0.0,0.0,0.6088957055214724,0.05793450881612091,1141
0.0,0.0,0.003992015968063872,0.001996007984031936,0.0,0.0,0.001996007984031936,0.0,0.4025974025974026,0.16129032258064516,501
0.0,0.0,0.0,0.0015325670498084292,0.0,0.0,0.0,0.0007662835249042146,0.4262086513994911,0.13134328358208955,1305
0.001081081081081081,0.0,0.004324324324324324,0.002162162162162162,0.0,0.0,0.0,0.001081081081081081,0.1834862385321101,0.2916666666666667,925
0.0,0.0,0.0005282620179609086,0.0010565240359218173,0.0,0.0,0.0036978341257263604,0.0005282620179609086,1.1829608938547487,0.12632821723730814,1893
0.0,0.0,0.000693000693000693,0.000693000693000693,0.0,0.0,0.002079002079002079,0.002079002079002079,0.4855305466237942,0.05077262693156733,1443
0.0,0.0,0.0007507507507507507,0.0007507507507507507,0.0,0.0,0.0,0.0,0.6335978835978836,0.13987473903966596,1332
0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.01037037037037037,0.0,1.0688524590163935,0.03987730061349693,675
0.0015128593040847202,0.0010085728693898135,0.0005042864346949068,0.0005042864346949068,0.0015128593040847202,0.0,0.0015128593040847202,0.0010085728693898135,1.9190140845070423,0.0926605504587156,1983
0.0007072135785007072,0.0,0.0,0.010608203677510608,0.0,0.0,0.0049504950495049506,0.003536067892503536,0.4646581691772885,0.07231920199501247,1414
0.0,0.0,0.0005750431282346176,0.0011500862564692352,0.0,0.002875215641173088,0.002875215641173088,0.0,1.1615487316421895,0.05517241379310345,1739
0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.02406417112299465,0.0,0.2591093117408907,0.25,374
0.0,0.0,0.0,0.0010465724751439038,0.0,0.0005232862375719519,0.006279434850863423,0.0,0.6947565543071161,0.03908355795148248,1911
0.0,0.0,0.0011587485515643105,0.0011587485515643105,0.0,0.0011587485515643105,0.0,0.002317497103128621,0.3127413127413127,0.3148148148148148,863
0.0,0.0,0.0006954102920723226,0.0013908205841446453,0.0,0.0006954102920723226,0.0,0.0,0.3266596417281349,0.15806451612903225,1438
0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.012987012987012988,0.0,0.15441176470588236,0.9047619047619048,231
0.0,0.0,0.0,0.0008453085376162299,0.0,0.00042265426880811494,0.0008453085376162299,0.004649196956889264,0.41625089094796863,0.23972602739726026,2366
0.0,0.0,0.0004677268475210477,0.0009354536950420954,0.0,0.0,0.002806361085126286,0.004677268475210477,0.6677994902293968,0.11068702290076336,2138
0.0,0.0,0.0,0.0009165902841429881,0.0,0.0,0.016498625114573784,0.0,1.2087912087912087,0.04909090909090909,1091
0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.011235955056179775,1.119047619047619,0.09929078014184398,356
0.0,0.0,0.0010515247108307045,0.0010515247108307045,0.0,0.0,0.002103049421661409,0.0,0.8102345415778252,0.08947368421052632,951
0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.059602649006622516,0.0,0.391304347826087,0.25925925925925924,151
0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.018604651162790697,0.0,0.22794117647058823,0.03225806451612903,215
0.0,0.0,0.0,0.0022727272727272726,0.0,0.0,0.0,0.0,0.7378190255220418,0.09119496855345911,880
0.0,0.0,0.0,0.0011750881316098707,0.0,0.0,0.0,0.0,0.2638655462184874,0.08280254777070063,851
0.0,0.002074688796680498,0.0,0.002074688796680498,0.0,0.0,0.008298755186721992,0.0,0.4732142857142857,1.1415094339622642,482
0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.01098901098901099,0.003663003663003663,2.564516129032258,0.1949685534591195,273
0.0005681818181818182,0.0,0.0,0.0005681818181818182,0.0,0.0005681818181818182,0.0017045454545454545,0.0017045454545454545,1.6037414965986394,0.03923647932131495,1760
0.0,0.0,0.0,0.0016597510373443983,0.0,0.0,0.004979253112033195,0.0008298755186721991,1.171206225680934,0.04817275747508306,1205
0.0,0.0,0.002173913043478261,0.0014492753623188406,0.0,0.0007246376811594203,0.005072463768115942,0.0,0.32749178532311063,0.1806020066889632,1380
0.0,0.0,0.0007886435331230284,0.0007886435331230284,0.0,0.0,0.002365930599369085,0.0,0.6036931818181818,0.14823529411764705,1268
0.007462686567164179,0.0,0.0024875621890547263,0.017412935323383085,0.0,0.03731343283582089,0.03233830845771144,0.0,0.6705882352941176,0.07894736842105263,402
0.0,0.0,0.0021493820526598604,0.0010746910263299302,0.0005373455131649651,0.0,0.0026867275658248252,0.007522837184309511,1.768270944741533,0.14919354838709678,1861
0.0012531328320802004,0.0,0.0012531328320802004,0.002506265664160401,0.0,0.0,0.008771929824561403,0.0,0.2202729044834308,0.4336283185840708,798
0.0,0.0,0.0011560693641618498,0.0011560693641618498,0.0,0.004624277456647399,0.0011560693641618498,0.0,0.4679245283018868,0.07258064516129033,865
0.0,0.0,0.0,0.004028197381671702,0.0,0.0,0.0,0.0,0.3670886075949367,0.6206896551724138,993
0.0,0.0,0.0025756600128783,0.00128783000643915,0.0,0.0,0.0070830650354153256,0.0,0.47919143876337694,0.17121588089330025,1553
0.0,0.0,0.008968609865470852,0.008968609865470852,0.0,0.004484304932735426,0.0,0.004484304932735426,0.12790697674418605,1.4545454545454546,223
0.0,0.0,0.0,0.003676470588235294,0.0,0.0,0.0,0.0,1.024,0.0078125,272
0.0,0.0,0.0009165902841429881,0.0018331805682859762,0.0,0.0,0.0,0.0,0.24,0.20689655172413793,1091
0.0,0.0,0.0017482517482517483,0.0034965034965034965,0.0,0.0,0.01048951048951049,0.0,1.2534562211981566,0.04411764705882353,572
0.0,0.0,0.0,0.0011435105774728416,0.0,0.0,0.0,0.002858776443682104,0.7114093959731543,0.09276729559748427,1749
0.00029214139643587495,0.0,0.002044989775051125,0.0005842827928717499,0.0,0.002044989775051125,0.002044989775051125,0.0026292725679228747,1.2346570397111913,0.09005847953216374,3423
0.0,0.0015600624024961,0.0015600624024961,0.014040561622464899,0.0,0.0031201248049922,0.0124804992199688,0.0031201248049922,0.1945080091533181,0.25882352941176473,641
0.00202020202020202,0.0,0.0,0.00202020202020202,0.0,0.0,0.006060606060606061,0.0,1.2885906040268456,0.16145833333333334,495
0.0,0.0,0.0021201413427561835,0.0014134275618374558,0.0,0.0007067137809187279,0.0007067137809187279,0.0,0.3613053613053613,0.2806451612903226,1415
0.0,0.0,0.0011587485515643105,0.002317497103128621,0.0,0.0011587485515643105,0.01738122827346466,0.0,0.4206008583690987,0.1377551020408163,863
0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.010948905109489052,0.0,0.5152439024390244,0.10059171597633136,548
0.0,0.0,0.0,0.002162162162162162,0.0,0.002162162162162162,0.015135135135135135,0.002162162162162162,0.33049403747870526,0.24742268041237114,925
0.0,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.29484902309058614,0.14457831325301204,791
0.0,0.0,0.0,0.0007645259938837921,0.0,0.0,0.0,0.0,1.271559633027523,0.020202020202020204,1308
0.0,0.0,0.0013937282229965157,0.0013937282229965157,0.0,0.0013937282229965157,0.010452961672473868,0.0,0.9723502304147466,0.04897314375987362,1435
0.0,0.0,0.0010050251256281408,0.0010050251256281408,0.0,0.0,0.0,0.0010050251256281408,0.20498614958448755,0.13513513513513514,995
0.0014154281670205238,0.0,0.0007077140835102619,0.0014154281670205238,0.0,0.0021231422505307855,0.01840056617126681,0.0,0.38495575221238937,0.06609195402298851,1413
0.0,0.0,0.0,0.0013089005235602095,0.0,0.0013089005235602095,0.002617801047120419,0.0,0.8837837837837837,0.07033639143730887,764
0.0,0.0,0.007692307692307693,0.015384615384615385,0.0,0.0,0.07692307692307693,0.0,0.775,0.1935483870967742,130
0.0,0.0,0.0012224938875305623,0.0012224938875305623,0.0,0.0,0.003667481662591687,0.0,0.36065573770491804,0.09595959595959595,818
0.00043271311120726956,0.0,0.0012981393336218088,0.0008654262224145391,0.0,0.00043271311120726956,0.006057983556901774,0.005192557334487235,0.5704280155642023,0.1377899045020464,2311
0.0,0.0,0.0,0.0024096385542168677,0.0,0.0,0.008433734939759036,0.0036144578313253013,0.05652173913043478,0.5128205128205128,830
0.0,0.0,0.0,0.0013774104683195593,0.0,0.004132231404958678,0.0,0.0027548209366391185,0.11947626841243862,0.1095890410958904,726
0.0,0.0,0.0011111111111111111,0.0022222222222222222,0.0,0.0,0.012222222222222223,0.0,0.5835051546391753,0.0812720848056537,900
0.0,0.0,0.0,0.002479631597591215,0.0,0.0,0.002479631597591215,0.00035423308537017357,0.8499308437067773,0.021969080553295363,2823
0.0009115770282588879,0.0,0.0009115770282588879,0.0018231540565177757,0.0,0.0,0.010938924339106655,0.0009115770282588879,0.1946795646916566,0.17391304347826086,1097
0.0005580357142857143,0.0,0.0005580357142857143,0.0005580357142857143,0.0,0.0,0.0,0.0,1.1745827984595636,0.046994535519125684,1792
0.0,0.0,0.0,0.0011389521640091116,0.0,0.002277904328018223,0.0,0.0,0.16691729323308271,0.2702702702702703,878
0.0,0.0,0.0,0.006872852233676976,0.0,0.0,0.01718213058419244,0.0,2.740740740740741,0.20945945945945946,291
0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0317460317460319,0.06153846153846154,205
0.0,0.0,0.0,0.0009182736455463728,0.0,0.0,0.0,0.006427915518824609,0.4363143631436314,0.015527950310559006,1089
0.0,0.0,0.0016286644951140066,0.003257328990228013,0.0,0.0016286644951140066,0.004885993485342019,0.0,0.8794642857142857,0.08629441624365482,614
0.0,0.0,0.0010030090270812437,0.0010030090270812437,0.0,0.0,0.0020060180541624875,0.0,0.3194029850746269,0.2336448598130841,997
0.0,0.0,0.0,0.0017953321364452424,0.0,0.0017953321364452424,0.0017953321364452424,0.0,0.415041782729805,0.1476510067114094,557
0.0,0.0,0.0,0.0012795905310300703,0.0,0.0,0.0006397952655150352,0.0012795905310300703,0.2796688132474701,0.12828947368421054,1563
0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.07216494845360824,0.0,0.0,,97
0.0,0.0,0.0,0.0008718395815170009,0.0,0.0008718395815170009,0.0034873583260680036,0.0017436791630340018,1.053742802303263,0.07468123861566485,1147
0.0,0.0,0.0,0.001841620626151013,0.0,0.0,0.0055248618784530384,0.0,0.6442307692307693,0.05373134328358209,1086
0.0013831258644536654,0.0,0.0,0.0027662517289073307,0.0,0.0,0.008298755186721992,0.0,0.24538745387453875,0.022556390977443608,723
0.0,0.0,0.0,0.0011890606420927466,0.0,0.0035671819262782403,0.0011890606420927466,0.0,1.0213333333333334,0.09399477806788512,841
0.0,0.0,0.0,0.0019588638589618022,0.0,0.0019588638589618022,0.002938295788442703,0.0,1.0430839002267573,0.07391304347826087,1021
0.0,0.0,0.0,0.0011723329425556857,0.0,0.0,0.0023446658851113715,0.0,0.4123505976095618,0.21256038647342995,853
0.0,0.0,0.0025940337224383916,0.0025940337224383916,0.0,0.0025940337224383916,0.0012970168612191958,0.0,0.6978021978021978,0.08661417322834646,771
0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.006289308176100629,0.0020964360587002098,0.14066496163682865,0.14545454545454545,477
0.0,0.0,0.0009066183136899365,0.0009066183136899365,0.0,0.0,0.003626473254759746,0.001813236627379873,0.8063872255489022,0.14356435643564355,1103
0.0008,0.0,0.0,0.0016,0.0,0.0,0.0088,0.0,0.933572710951526,0.075,1250
0.0,0.001336898395721925,0.0,0.00267379679144385,0.0,0.001336898395721925,0.0,0.0,0.576,0.14814814814814814,748
0.0,0.0,0.0020242914979757085,0.0020242914979757085,0.0,0.0,0.0020242914979757085,0.0,0.2978723404255319,0.19387755102040816,494
0.0,0.0,0.0021810250817884407,0.0021810250817884407,0.0,0.0,0.0,0.0,0.10975609756097561,0.7936507936507936,917
0.0,0.0,0.0006858710562414266,0.003429355281207133,0.004801097393689987,0.00411522633744856,0.00411522633744856,0.0,0.09761388286334056,0.011111111111111112,1458
0.0,0.0,0.0,0.0037054191755442334,0.0,0.0,0.005094951366373321,0.0,0.44941176470588234,0.06282722513089005,2159
0.0,0.0,0.0,0.0017376194613379669,0.0,0.0008688097306689834,0.0034752389226759338,0.0008688097306689834,0.7086206896551724,0.1192214111922141,1151
0.0018264840182648401,0.0,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.6834170854271356,0.049019607843137254,1095
0.0,0.0,0.0,0.002890173410404624,0.0,0.0,0.015895953757225433,0.0,0.24282982791587,0.07086614173228346,692
